Predicted,Id
-7523.384059665539,2403
-5001.149741696134,2404
-4781.572342457651,2405
-9394.510678044331,2406
-10316.67950036037,2407
-4723.7445881951735,2408
-2839.432345991222,2409
-6968.4805144384045,2410
-5361.666663960628,2411
-5361.666663960628,2412
-4877.77649682113,2413
-5001.149741696134,2414
-2839.432345991222,2415
-4781.572342457651,2416
-2839.432345991222,2417
-2839.432345991222,2418
-2839.432345991222,2419
-2839.432345991222,2420
-2839.432345991222,2421
-5058.623081567628,2422
-2839.4345953240513,2423
-2839.432345991222,2424
-2839.432345991222,2425
-2839.432345991222,2426
-6879.069190506296,2427
-2839.432345991222,2428
-4877.77649682113,2429
-7091.853759313408,2430
-2839.432345991222,2431
-2839.432345991222,2432
-2839.432345991222,2433
-4723.7445881951735,2434
-2839.432345991222,2435
-2839.432345991222,2436
-6762.088739025083,2437
-2839.432345991222,2438
-7400.010814790536,2439
-2839.432345991222,2440
-5361.666663960628,2441
-2839.432345991222,2442
-5361.666663960628,2443
-6665.884584661602,2444
-2839.432345991222,2445
-7091.853759313408,2446
-4877.77649682113,2447
-4723.7445881951735,2448
-11349.83629833592,2449
-8852.792756642357,2450
-4877.77649682113,2451
-4877.77649682113,2452
-2839.432345991222,2453
-2839.432345991222,2454
-2839.432345991222,2455
-2839.432345991222,2456
-4877.77649682113,2457
-4785.7518937047425,2458
-8976.166001517358,2459
-2839.432345991222,2460
-6885.461983900085,2461
-2839.432345991222,2462
-2839.432345991222,2463
-4877.77649682113,2464
-2839.432345991222,2465
-2839.432345991222,2466
-2839.432345991222,2467
-5361.666663960628,2468
-2839.432345991222,2469
-2839.432345991222,2470
-5058.786133490402,2471
-11014.510152347268,2472
-5361.666663960628,2473
-2839.432345991222,2474
-2839.432345991222,2475
-2839.432345991222,2476
-2854.535800345668,2477
-2839.432345991222,2478
-6943.289738162563,2479
-4723.7445881951735,2480
-4877.77649682113,2481
-6885.535847401285,2482
-2839.432345991222,2483
-2839.432345991222,2484
-8852.792756642357,2485
-2839.432345991222,2486
-2839.432345991222,2487
-2839.432345991222,2488
-2839.432345991222,2489
-4989.0996741825475,2490
-5361.666663960628,2491
-7400.010814790536,2492
-4781.572342457651,2493
-8852.792756642357,2494
-11375.027074611762,2495
-2839.432345991222,2496
-11014.510152347268,2497
-9490.71483240781,2498
-6885.461983900085,2499
-2839.432345991222,2500
-4723.7445881951735,2501
-2839.432345991222,2502
-2839.432345991222,2503
-4723.7445881951735,2504
-7091.853759313408,2505
-2839.432345991222,2506
-2839.432345991222,2507
-2839.432345991222,2508
-4887.8362690665945,2509
-7581.020451459808,2510
-2839.432345991222,2511
-4877.77649682113,2512
-2839.432345991222,2513
-2839.432345991222,2514
-2839.432345991222,2515
-4939.851054433964,2516
-4723.7445881951735,2517
-15560.402599159426,2518
-2839.432345991222,2519
-6665.884584661602,2520
-4877.77649682113,2521
-2839.432345991222,2522
-2839.432345991222,2523
-2839.432345991222,2524
-6914.090370487416,2525
-2839.432345991222,2526
-11014.510152347268,2527
-10697.058350934773,2528
-4930.136363608496,2529
-2839.432345991222,2530
-4723.7445881951735,2531
-9342.150811256965,2532
-2839.432345991222,2533
-2839.432345991222,2534
-2839.432345991222,2535
-4877.77649682113,2536
-9342.150811256965,2537
-8923.806134729994,2538
-2841.7889191666436,2539
-5361.666663960628,2540
-10794.932753108786,2541
-5361.666663960628,2542
-8976.166001517358,2543
-2839.432345991222,2544
-8756.588602278876,2545
-5361.666663960628,2546
-2839.432345991222,2547
-2839.432345991222,2548
-4893.945160860069,2549
-2839.432345991222,2550
-2839.432345991222,2551
-2839.432345991222,2552
-2839.432345991222,2553
-4877.786305150211,2554
-5361.666663960628,2555
-6814.448605812448,2556
-2839.432345991222,2557
-2839.432345991222,2558
-4781.572342457651,2559
-6762.088739025083,2560
-12956.650148813696,2561
-6943.289738162563,2562
-6762.088739025083,2563
-2839.432345991222,2564
-2839.432345991222,2565
-4781.572342457651,2566
-5910.132940187012,2567
-7523.384059665539,2568
-13440.540315953194,2569
-4930.136363608496,2570
-2839.432345991222,2571
-2839.432345991222,2572
-2839.432345991222,2573
-2839.432345991222,2574
-2839.432345991222,2575
-2839.432345991222,2576
-2839.432345991222,2577
-2839.432345991222,2578
-5058.786133490402,2579
-6814.448605812448,2580
-7794.445182390963,2581
-8852.792756642357,2582
-2839.432345991222,2583
-2839.432345991222,2584
-2839.432345991222,2585
-2839.432345991222,2586
-2839.432345991222,2587
-8432.367258156417,2588
-2839.432345991222,2589
-2839.432345991222,2590
-2839.432345991222,2591
-2839.432345991222,2592
-2839.432345991222,2593
-4723.7445881951735,2594
-6814.5946941281545,2595
-6814.448605812448,2596
-2839.432345991222,2597
-5361.666663960628,2598
-2839.432345991222,2599
-2839.432345991222,2600
-2839.432345991222,2601
-2839.432345991222,2602
-7297.004590391905,2603
-4877.77649682113,2604
-2839.432345991222,2605
-2839.432345991222,2606
-7048.6310550685685,2607
-2839.432345991222,2608
-4481.513917767682,2609
-2839.432345991222,2610
-6762.088739025083,2611
-4877.77649682113,2612
-8756.586912426339,2613
-2839.432345991222,2614
-2839.432345991222,2615
-2839.432345991222,2616
-5001.149741696134,2617
-5443.184796336951,2618
-11278.822920248282,2619
-5361.666663960628,2620
-2839.432345991222,2621
-2839.432345991222,2622
-7303.806660427057,2623
-2839.432345991222,2624
-2839.432345991222,2625
-12956.650148813696,2626
-2839.432345991222,2627
-11503.868206961877,2628
-8852.792756642357,2629
-8704.228735491512,2630
-2839.432345991222,2631
-2839.432345991222,2632
-5443.184796336951,2633
-4781.572342457651,2634
-4781.572342457651,2635
-2839.432345991222,2636
-2839.432345991222,2637
-4877.77649682113,2638
-8852.792756642357,2639
-2839.432345991222,2640
-2839.432345991222,2641
-2839.432345991222,2642
-6968.4805144384045,2643
-7400.010814790536,2644
-2839.432345991222,2645
-8981.633888992472,2646
-4723.7445881951735,2647
-7523.384059665539,2648
-2839.432345991222,2649
-8852.792756642357,2650
-4877.77649682113,2651
-4877.77649682113,2652
-2839.432345991222,2653
-8827.601980366515,2654
-13536.744470316673,2655
-15478.884466783102,2656
-7039.493892526043,2657
-4877.77649682113,2658
-13536.744470316673,2659
-7452.370681577902,2660
-4877.77649682113,2661
-2839.432345991222,2662
-4877.77649682113,2663
-7794.445182390963,2664
-5001.149741696134,2665
-2839.432345991222,2666
-2839.432345991222,2667
-2839.432345991222,2668
-2839.432345991222,2669
-12956.650148813696,2670
-2839.451098409718,2671
-2839.432345991222,2672
-2839.432345991222,2673
-2839.432345991222,2674
-2839.432345991222,2675
-4723.7445881951735,2676
-2839.432345991222,2677
-13440.540315953194,2678
-6665.884584661602,2679
-8976.166001517358,2680
-2839.432345991222,2681
-6888.171129563034,2682
-5058.786133490402,2683
-2839.432345991222,2684
-9342.150811256965,2685
-2839.432345991222,2686
-2839.432345991222,2687
-4723.7445881951735,2688
-5001.149741696134,2689
-2839.432345991222,2690
-4781.572342457651,2691
-4879.674613372077,2692
-12094.327081555612,2693
-2839.968541794118,2694
-5361.666663960628,2695
-4723.7445881951735,2696
-2839.432345991222,2697
-2839.432345991222,2698
-11014.510152347268,2699
-2839.432345991222,2700
-7523.384059665539,2701
-2839.432345991222,2702
-4723.7445881951735,2703
-6885.461983900085,2704
-4781.572342457651,2705
-2839.432345991222,2706
-3421.039370927975,2707
-10316.67950036037,2708
-4997.624479046762,2709
-2839.432345991222,2710
-2839.432345991222,2711
-6943.289738162563,2712
-2839.432345991222,2713
-2839.432345991222,2714
-2839.432345991222,2715
-4877.77649682113,2716
-2839.432345991222,2717
-2839.432345991222,2718
-2839.432345991222,2719
-7581.392926090242,2720
-8852.792756642357,2721
-4930.136363608496,2722
-2839.432345991222,2723
-2839.432345991222,2724
-10865.946131196422,2725
-10794.932753108786,2726
-5361.666663960628,2727
-5001.149741696134,2728
-4781.398521307434,2729
-4781.572342457651,2730
-2839.432345991222,2731
-8827.60387721812,2732
-2839.432345991222,2733
-2839.432345991222,2734
-5096.244672385269,2735
-5361.666663960628,2736
-2839.432345991222,2737
-5058.786133490402,2738
-2839.432345991222,2739
-10918.305997983787,2740
-2839.432345991222,2741
-2839.432345991222,2742
-2839.432345991222,2743
-4781.572342457651,2744
-4781.572342457651,2745
-6819.916493287559,2746
-2839.432345991222,2747
-5910.132940187012,2748
-8827.601980366515,2749
-2839.432345991222,2750
-2839.432345991222,2751
-5001.149741696134,2752
-11014.510152347268,2753
-2839.432345991222,2754
-7523.384059665539,2755
-4723.7445881951735,2756
-2839.432345991222,2757
-2839.432345991222,2758
-5361.666663960628,2759
-6762.088739025083,2760
-5361.666663960628,2761
-2839.432345991222,2762
-5361.666663960628,2763
-2839.432345991222,2764
-2839.432345991222,2765
-2839.432345991222,2766
-4877.77649682113,2767
-2839.432345991222,2768
-6968.4805144384045,2769
-2839.432345991222,2770
-4877.77649682113,2771
-2839.432345991222,2772
-10805.170211182856,2773
-2839.432345991222,2774
-13536.744470316673,2775
-2839.432345991222,2776
-6872.276360074925,2777
-2839.432345991222,2778
-2839.432345991222,2779
-2839.432345991222,2780
-2839.432345991222,2781
-4930.136363608496,2782
-2839.432345991222,2783
-2839.432345991222,2784
-2839.432345991222,2785
-2839.432345991222,2786
-5361.666663960628,2787
-2839.432345991222,2788
-4781.572342457651,2789
-11072.337906609746,2790
-13536.744470316673,2791
-6762.088739025083,2792
-10039.181108634195,2793
-9561.728210495448,2794
-11375.027074611762,2795
-2839.432345991222,2796
-6814.448605812448,2797
-2839.432345991222,2798
-4781.572342457651,2799
-2839.432345991222,2800
-2839.432345991222,2801
-2839.432345991222,2802
-4723.7445881951735,2803
-2839.432345991222,2804
-5001.149741696134,2805
-2839.432345991222,2806
-4723.938500008634,2807
-4877.77649682113,2808
-2839.432345991222,2809
-4877.77649682113,2810
-2839.432345991222,2811
-2839.432345991222,2812
-4781.572342457651,2813
-2839.432345991222,2814
-2839.432345991222,2815
-2839.432345991222,2816
-10918.273543961057,2817
-4723.7445881951735,2818
-2839.432345991222,2819
-2839.432345991222,2820
-4930.136363608496,2821
-5361.666663960628,2822
-15478.884466783102,2823
-2839.432345991222,2824
-2839.432345991222,2825
-8923.84560358813,2826
-2839.432345991222,2827
-2839.432345991222,2828
-4930.136363608496,2829
-2839.432345991222,2830
-2839.432345991222,2831
-2839.432345991222,2832
-2839.432345991222,2833
-4781.572342457651,2834
-4781.572342457651,2835
-6665.884584661602,2836
-2839.432345991222,2837
-2839.432345991222,2838
-2839.432345991222,2839
-2839.432345991222,2840
-2839.432345991222,2841
-6968.4805144384045,2842
-8374.050775562153,2843
-2839.432345991222,2844
-4930.136363608496,2845
-4930.136363608496,2846
-8976.166001517358,2847
-5315.531785430908,2848
-12956.650148813696,2849
-4723.7445881951735,2850
-2839.432345991222,2851
-5361.666663960628,2852
-2839.432345991222,2853
-6762.088739025083,2854
-2839.432345991222,2855
-3401.6311843984718,2856
-2839.432345991222,2857
-2839.432345991222,2858
-2839.432345991222,2859
-4781.572342457651,2860
-4723.7445881951735,2861
-2839.432345991222,2862
-2839.432345991222,2863
-2839.506752133971,2864
-2839.432345991222,2865
-2839.432345991222,2866
-4723.7445881951735,2867
-4953.6976876768695,2868
-2839.432345991222,2869
-5001.149741696134,2870
-2839.432345991222,2871
-6885.461983900085,2872
-5361.666663960628,2873
-15478.884466783102,2874
-2839.432345991222,2875
-7400.010814790536,2876
-2839.432345991222,2877
-5001.149741696134,2878
-2839.432345991222,2879
-2839.432345991222,2880
-2839.432345991222,2881
-12956.650148813696,2882
-4781.572342457651,2883
-4781.572342457651,2884
-5001.149741696134,2885
-5361.666663960628,2886
-4723.790117032306,2887
-4877.77649682113,2888
-8827.601980366515,2889
-5361.666663960628,2890
-9260.667311821979,2891
-2839.432345991222,2892
-2839.432345991222,2893
-8044.474397178505,2894
-2839.432345991222,2895
-6872.276360074925,2896
-5443.184796336951,2897
-7039.493892526043,2898
-2839.432345991222,2899
-13440.540315953194,2900
-2839.432345991222,2901
-4781.572342457651,2902
-2839.432345991222,2903
-2839.4410077102243,2904
-11652.432228112722,2905
-5361.666663960628,2906
-2839.432345991222,2907
-4877.77649682113,2908
-5910.132940187012,2909
-7039.493892526043,2910
-4877.77649682113,2911
-2839.432345991222,2912
-11014.510152347268,2913
-2839.432345991222,2914
-5001.149741696134,2915
-5058.786133490402,2916
-2839.432345991222,2917
-2839.4331161152813,2918
-13388.180449165828,2919
-11498.400319486766,2920
-2839.432345991222,2921
-4781.572342457651,2922
-2839.432345991222,2923
-2839.432345991222,2924
-2839.432345991222,2925
-2839.432345991222,2926
-2839.432345991222,2927
-11375.027074611762,2928
-2839.432345991222,2929
-5001.149741696134,2930
-4877.77649682113,2931
-2839.432345991222,2932
-8432.367258156417,2933
-4723.7445881951735,2934
-2839.432345991222,2935
-5001.149741696134,2936
-5001.149741696134,2937
-2839.432345991222,2938
-2839.5010217712397,2939
-2839.432345991222,2940
-4723.7445881951735,2941
-4877.77649682113,2942
-8756.588602278876,2943
-2839.432345991222,2944
-6943.289738162563,2945
-2839.432345991222,2946
-2839.432345991222,2947
-2839.432345991222,2948
-8923.807069438699,2949
-4723.7445881951735,2950
-2839.432345991222,2951
-5361.666663960628,2952
-2839.432345991222,2953
-2839.432345991222,2954
-4877.77649682113,2955
-4781.572342457651,2956
-4723.7445881951735,2957
-4723.7445881951735,2958
-2839.432345991222,2959
-5102.279472803486,2960
-2839.432345991222,2961
-8827.601980366515,2962
-7039.493892526043,2963
-2839.432345991222,2964
-4930.136363608496,2965
-6819.916493287559,2966
-2839.432345991222,2967
-4781.572342457651,2968
-5361.666663960628,2969
-7039.493892526043,2970
-10794.932753108786,2971
-2839.4342045977883,2972
-8476.140590365367,2973
-4781.572342457651,2974
-5361.666663960628,2975
-2839.432345991222,2976
-4723.7445881951735,2977
-2839.432345991222,2978
-6943.289738162563,2979
-2839.432345991222,2980
-2839.432345991222,2981
-4877.77649682113,2982
-2839.432345991222,2983
-5813.957874189378,2984
-2839.432345991222,2985
-2839.432345991222,2986
-4935.183541141835,2987
-4877.77649682113,2988
-4930.136363608496,2989
-7303.806660427057,2990
-2839.432345991222,2991
-2839.432345991222,2992
-4878.312344284289,2993
-2839.432345991222,2994
-6814.448605812448,2995
-4877.77649682113,2996
-2839.432345991222,2997
-4781.572342457651,2998
-2839.432345991222,2999
-2839.432345991222,3000
-2839.432345991222,3001
-7000.89677049054,3002
-10918.305997983787,3003
-7303.806660427057,3004
-6819.916493287559,3005
-6665.884584661602,3006
-2839.432345991222,3007
-8827.601980366515,3008
-2839.432345991222,3009
-2839.432345991222,3010
-4877.77649682113,3011
-12956.650148813696,3012
-6762.088739025083,3013
-11014.794867973169,3014
-4723.7445881951735,3015
-5001.149741696134,3016
-2839.432345991222,3017
-4723.7445881951735,3018
-4723.7445881951735,3019
-10918.305997983787,3020
-2843.5346184354503,3021
-2839.432345991222,3022
-2839.432345991222,3023
-10794.932753108786,3024
-5001.149741696134,3025
-6885.460340001963,3026
-2839.432345991222,3027
-2839.432345991222,3028
-6762.088739025083,3029
-2842.3303572882023,3030
-2839.432345991222,3031
-2839.432345991222,3032
-15478.884466783102,3033
-2839.432345991222,3034
-2839.432345991222,3035
-4776.366871654864,3036
-2839.432345991222,3037
-2839.432345991222,3038
-2839.432345991222,3039
-9336.682923781853,3040
-6885.461983900085,3041
-2839.432345991222,3042
-9614.088077282813,3043
-2839.432345991222,3044
-2839.432345991222,3045
-4877.77649682113,3046
-2839.432345991222,3047
-2839.432345991222,3048
-2839.432345991222,3049
-6815.015802037324,3050
-2839.432345991222,3051
-6943.289738162563,3052
-5001.149741696134,3053
-2839.432345991222,3054
-11556.228073749242,3055
-6665.884584661602,3056
-4781.572342457651,3057
-6814.448605812448,3058
-4877.77649682113,3059
-5001.149741696134,3060
-4781.572342457651,3061
-6762.088739025083,3062
-7303.806660427057,3063
-2839.432345991222,3064
-2839.432345991222,3065
-2839.432345991222,3066
-8976.166001517358,3067
-4877.77649682113,3068
-5910.132940187012,3069
-2839.4961016163143,3070
-2839.432345991222,3071
-2839.432345991222,3072
-2839.432345991222,3073
-2839.432345991222,3074
-2839.432345991222,3075
-7039.493892526043,3076
-7523.382123361791,3077
-8923.806134729994,3078
-2839.432345991222,3079
-5001.149741696134,3080
-4781.572342457651,3081
-2839.432345991222,3082
-6814.448605812448,3083
-2839.432345991222,3084
-2839.432345991222,3085
-2839.432345991222,3086
-4877.77649682113,3087
-4877.77649682113,3088
-2839.432345991222,3089
-8976.166001517358,3090
-5361.666663960628,3091
-2839.432345991222,3092
-4877.77649682113,3093
-4781.572342457651,3094
-2839.432345991222,3095
-2839.432345991222,3096
-5443.184796336951,3097
-5909.956919794589,3098
-12956.650148813696,3099
-4781.572342457651,3100
-4930.136363608496,3101
-4877.77649682113,3102
-2839.432345991222,3103
-2839.432345991222,3104
-7948.441977402019,3105
-2839.432345991222,3106
-2839.432345991222,3107
-4781.572342457651,3108
-2839.432345991222,3109
-5001.149741696134,3110
-2839.432345991222,3111
-2839.432345991222,3112
-2839.432345991222,3113
-2839.432345991222,3114
-2839.432345991222,3115
-4723.7445881951735,3116
-4781.572342457651,3117
-5361.666663960628,3118
-2839.432345991222,3119
-2839.432345991222,3120
-2839.432345991222,3121
-7245.978906164579,3122
-10918.305997983787,3123
-4781.572342457651,3124
-4781.572342457651,3125
-6872.276360074925,3126
-6814.448605812448,3127
-11556.228073749242,3128
-10865.946131196422,3129
-2839.432345991222,3130
-8974.997618838785,3131
-5361.666663960628,3132
-8852.792756642357,3133
-2839.432345991222,3134
-8852.792756642357,3135
-2839.432345991222,3136
-2839.432345991222,3137
-11652.432228112722,3138
-2839.432345991222,3139
-8852.792756642357,3140
-5361.666663960628,3141
-2839.432345991222,3142
-9832.56727161252,3143
-6819.916493287559,3144
-9130.197910143317,3145
-8925.782394338223,3146
-4877.77649682113,3147
-2839.434819169344,3148
-4930.136363608496,3149
-6968.4805144384045,3150
-2839.432345991222,3151
-2839.432345991222,3152
-7245.978906164579,3153
-2839.432345991222,3154
-2839.432345991222,3155
-2839.432345991222,3156
-6872.276360074925,3157
-4930.136363608496,3158
-4723.7445881951735,3159
-2839.432345991222,3160
-2839.432345991222,3161
-6819.982138999861,3162
-4723.7445881951735,3163
-2839.432345991222,3164
-2839.432345991222,3165
-2839.440505328638,3166
-2839.432345991222,3167
-6762.253013174175,3168
-5001.149741696134,3169
-2839.432345991222,3170
-4723.7445881951735,3171
-9280.487630580663,3172
-4781.572342457651,3173
-2839.432345991222,3174
-2839.432345991222,3175
-7039.493892526043,3176
-2839.432345991222,3177
-2839.432345991222,3178
-7001.833560483719,3179
-4723.7445881951735,3180
-5910.132940187012,3181
-7452.370681577902,3182
-2839.432345991222,3183
-2839.432345991222,3184
-11432.854828874239,3185
-7523.384059665539,3186
-2839.432345991222,3187
-2839.432345991222,3188
-6665.884584661602,3189
-2839.432345991222,3190
-4877.77649682113,3191
-2839.432345991222,3192
-4555.921951349592,3193
-2839.432345991222,3194
-2839.432345991222,3195
-4913.55309152112,3196
-2839.432345991222,3197
-4723.7445881951735,3198
-2839.432345991222,3199
-2839.432345991222,3200
-4781.572342457651,3201
-2839.432345991222,3202
-4781.572342457651,3203
-2839.432345991222,3204
-2839.432345991222,3205
-4781.572342457651,3206
-2839.432345991222,3207
-4877.77649682113,3208
-6885.461983900085,3209
-4781.572342457651,3210
-2839.432345991222,3211
-4723.7445881951735,3212
-2839.432345991222,3213
-6814.448605812448,3214
-8756.588602278876,3215
-5001.149741696134,3216
-5361.666663960628,3217
-2839.432345991222,3218
-6762.088739025083,3219
-12956.650148813696,3220
-10918.305997983787,3221
-6819.916493287559,3222
-10794.932753108786,3223
-2839.432345991222,3224
-12956.650148813696,3225
-6665.884584661602,3226
-6762.088739025083,3227
-6762.088739025083,3228
-4723.7445881951735,3229
-2839.432345991222,3230
-4781.572342457651,3231
-6943.289738162563,3232
-13462.732385333906,3233
-4877.77649682113,3234
-2840.1326301357403,3235
-6885.461983900085,3236
-4723.7445881951735,3237
-2839.432345991222,3238
-4781.572342457651,3239
-2839.432345991222,3240
-8923.806134729994,3241
-8852.792756642357,3242
-5001.149741696134,3243
-8923.806134729994,3244
-7581.020451459808,3245
-5361.666663960628,3246
-13440.540315953194,3247
-6665.884584661602,3248
-7303.674793885456,3249
-5361.666663960628,3250
-2839.432345991222,3251
-4723.7445881951735,3252
-2839.432345991222,3253
-2839.432345991222,3254
-5361.666663960628,3255
-2839.432345991222,3256
-10865.946131196422,3257
-4781.572342457651,3258
-10865.946131196422,3259
-6814.448605812448,3260
-6968.4805144384045,3261
-12956.650148813696,3262
-9407.696301869491,3263
-2839.432345991222,3264
-6814.448605812448,3265
-2839.432345991222,3266
-8852.792756642357,3267
-4877.77649682113,3268
-8852.792756642357,3269
-4723.7445881951735,3270
-2839.432345991222,3271
-2839.432345991222,3272
-2839.432345991222,3273
-2839.432345991222,3274
-4723.7445881951735,3275
-3143.2689663065826,3276
-2839.432345991222,3277
-15478.884466783102,3278
-2839.432345991222,3279
-2839.432345991222,3280
-2839.432345991222,3281
-4781.572342457651,3282
-2839.432345991222,3283
-5361.666663960628,3284
-4723.7445881951735,3285
-2839.432345991222,3286
-2839.432345991222,3287
-8918.912380573242,3288
-4781.572342457651,3289
-15478.884466783102,3290
-4723.7445881951735,3291
-8704.228735491512,3292
-4930.136363608496,3293
-11503.868206961877,3294
-2839.432345991222,3295
-5471.11038997072,3296
-6762.088739025083,3297
-6885.461983900085,3298
-2839.432345991222,3299
-2839.432345991222,3300
-8756.588602278876,3301
-2839.432345991222,3302
-4723.7445881951735,3303
-4723.7445881951735,3304
-8704.228735491512,3305
-4781.572342457651,3306
-2839.432345991222,3307
-11014.510152347268,3308
-8923.806134729994,3309
-2839.432345991222,3310
-2839.432345991222,3311
-5361.666663960628,3312
-6665.884584661602,3313
-6762.088739025083,3314
-11605.071378255554,3315
-2839.432345991222,3316
-4877.77649682113,3317
-2839.432345991222,3318
-4877.77649682113,3319
-2839.432345991222,3320
-2839.432345991222,3321
-2839.432345991222,3322
-8973.853545802747,3323
-6762.088739025083,3324
-4781.572342457651,3325
-8852.792756642357,3326
-6761.629194848186,3327
-7303.806660427057,3328
-2839.432345991222,3329
-12956.650148813696,3330
-15478.884466783102,3331
-9989.875219441758,3332
-4930.136363608496,3333
-4781.572342457651,3334
-2839.432345991222,3335
-2839.432345991222,3336
-4877.77649682113,3337
-2839.432345991222,3338
-8852.792756642357,3339
-13317.167071078191,3340
-6762.088739025083,3341
-2839.432345991222,3342
-8852.792756642357,3343
-2839.432345991222,3344
-2839.432345991222,3345
-11349.83629833592,3346
-5361.666663960628,3347
-6885.461983900085,3348
-9465.524056131968,3349
-2931.064554354552,3350
-8852.792756642357,3351
-4877.77649682113,3352
-9695.551763911903,3353
-13536.744470316673,3354
-2839.432345991222,3355
-2839.432345991222,3356
-2870.2846659069614,3357
-2839.432345991222,3358
-8852.792756642357,3359
-6885.461983900085,3360
-13536.744470316673,3361
-4781.572342457651,3362
-7581.020451459808,3363
-6762.088739025083,3364
-7303.806660427057,3365
-2860.045620402051,3366
-6762.088739025083,3367
-7567.8206139328795,3368
-2839.432345991222,3369
-2839.432345991222,3370
-2839.432345991222,3371
-6665.884584661602,3372
-7965.419114306358,3373
-10865.946131196422,3374
-2839.432345991222,3375
-4723.7445881951735,3376
-8981.633888992472,3377
-8704.899977734884,3378
-12956.650148813696,3379
-6819.916493287559,3380
-6665.884584661602,3381
-2839.432345991222,3382
-9365.841189370813,3383
-6885.461983900085,3384
-6762.088739025083,3385
-2839.432345991222,3386
-4999.384165394171,3387
-11498.400319486766,3388
-6943.289738162563,3389
-2839.432345991222,3390
-13440.540315953194,3391
-6814.448605812448,3392
-13440.540315953194,3393
-2839.432345991222,3394
-2839.432345991222,3395
-7303.806660427057,3396
-9418.201056158177,3397
-2839.432345991222,3398
-9284.323056994488,3399
-11349.83629833592,3400
-9907.559110772787,3401
-7259.074926783285,3402
-9284.323056994488,3403
-10003.763265136266,3404
-2839.432345991222,3405
-10767.32112340471,3406
-3739.8069328859724,3407
-2839.432345991222,3408
-2839.432345991222,3409
-11498.398035128663,3410
-2839.432345991222,3411
-15478.884466783102,3412
-11456.545206988087,3413
-15478.884466783102,3414
-10794.932753108786,3415
-4783.460145448615,3416
-4877.77649682113,3417
-11495.94561759434,3418
-2839.4331583778794,3419
-12956.650148813696,3420
-2839.432345991222,3421
-6762.088739025083,3422
-6943.316557683867,3423
-4877.77649682113,3424
-6885.461983900085,3425
-4723.7445881951735,3426
-5001.149741696134,3427
-2839.432345991222,3428
-2839.432345991222,3429
-8852.792756642357,3430
-11014.510152347268,3431
-8852.792756642357,3432
-13536.744470316673,3433
-10865.946131196422,3434
-6885.461983900085,3435
-5359.091675449943,3436
-2839.432345991222,3437
-6814.448605812448,3438
-2839.432345991222,3439
-8976.166001517358,3440
-2839.432345991222,3441
-4723.7445881951735,3442
-2839.432345991222,3443
-4877.77649682113,3444
-4783.158487385424,3445
-4781.572342457651,3446
-5361.666663960628,3447
-2839.432345991222,3448
-2839.432345991222,3449
-11503.868206961877,3450
-8923.806134729994,3451
-6762.088739025083,3452
-6762.088739025083,3453
-2839.432345991222,3454
-2839.432345991222,3455
-6943.289738162563,3456
-7303.806660427057,3457
-5361.666663960628,3458
-6885.461983900085,3459
-4930.136363608496,3460
-11375.027074611762,3461
-4877.77649682113,3462
-4877.77649682113,3463
-2839.432345991222,3464
-11014.510152347268,3465
-2839.432345991222,3466
-2839.432345991222,3467
-5361.666663960628,3468
-4723.7445881951735,3469
-5001.149741696134,3470
-2839.432345991222,3471
-2839.432345991222,3472
-2839.432345991222,3473
-9284.323056994488,3474
-8976.166001517358,3475
-2839.433167752452,3476
-2843.975428457143,3477
-10865.946131196422,3478
-2839.432345991222,3479
-2839.432345991222,3480
-8976.166001517358,3481
-4723.7445881951735,3482
-7039.493892526043,3483
-7039.493892526043,3484
-2839.432345991222,3485
-8923.806134729994,3486
-4930.136363608496,3487
-13388.180449165828,3488
-8756.588602278876,3489
-4723.7445881951735,3490
-8976.166001517358,3491
-7000.926129956831,3492
-4877.77649682113,3493
-5001.149741696134,3494
-4781.572342457651,3495
-4781.572342457651,3496
-5001.149741696134,3497
-4781.572342457651,3498
-2839.432345991222,3499
-2839.432345991222,3500
-5058.786133490402,3501
-2839.432345991222,3502
-4939.851054433964,3503
-2839.432345991222,3504
-6762.088739025083,3505
-7662.538583836131,3506
-2839.432345991222,3507
-2839.432345991222,3508
-2839.432345991222,3509
-4723.7445881951735,3510
-2839.432345991222,3511
-8756.588602278876,3512
-4781.572342457651,3513
-4723.7445881951735,3514
-4723.7445881951735,3515
-2839.432345991222,3516
-2839.432345991222,3517
-2839.432345991222,3518
-10865.946131196422,3519
-5001.149741696134,3520
-5001.149741696134,3521
-10794.062660655134,3522
-4877.77649682113,3523
-5001.191669387871,3524
-2839.432345991222,3525
-5361.666663960628,3526
-12956.650148813696,3527
-4723.7445881951735,3528
-6968.4805144384045,3529
-2839.432345991222,3530
-11349.83629833592,3531
-10918.454733146238,3532
-8976.166001517358,3533
-4781.572342457651,3534
-2839.432345991222,3535
-2839.432345991222,3536
-11375.027074611762,3537
-6762.115268908836,3538
-12956.650148813696,3539
-4930.136363608496,3540
-5059.1129903185765,3541
-8852.792756642357,3542
-6885.461983900085,3543
-4724.771628435561,3544
-12956.650148813696,3545
-8923.806134729994,3546
-8976.166001517358,3547
-6814.448605812448,3548
-2839.432345991222,3549
-2839.432345991222,3550
-4781.575486713855,3551
-5361.666663960628,3552
-7581.020451459808,3553
-7303.806660427057,3554
-2839.432345991222,3555
-5361.666663960628,3556
-4877.77649682113,3557
-4723.7445881951735,3558
-2839.432345991222,3559
-15478.884466783102,3560
